398.040000000,1,12.400000000,Ronald Reagan
428.520000000,1,17.400000000,Ronald Reagan
459.480000000,1,25.600000000,Ronald Reagan
490.560000000,1,17.200000000,Ronald Reagan
535.560000000,1,287.960000000,Ronald Reagan
848.640000000,1,390.880000000,Ronald Reagan
1250.280000000,1,31.560000000,Ronald Reagan
1287.000000000,1,45.480000000,Ronald Reagan
1336.200000000,1,35.280000000,Ronald Reagan
1379.520000000,1,10.920000000,Ronald Reagan
1394.280000000,1,74.640000000,Ronald Reagan
1489.920000000,1,132.880000000,Ronald Reagan
1631.640000000,1,128.040000000,Ronald Reagan
1764.693333333,1,76.202666667
1852.928000000,1,96.816000000,Ronald Reagan
1964.629333333,1,134.341333333,Ronald Reagan
2111.573333333,1,51.370666667,Ronald Reagan
2166.442666667,1,1.962666667,Ronald Reagan
2172.928000000,1,18.176000000,Ronald Reagan
2203.818666667,1,75.349333333,Ronald Reagan
2287.189333333,1,1.706666667,Ronald Reagan
2291.882666667,1,8.362666667,Ronald Reagan
2303.232000000,1,2.304000000,Ronald Reagan
2309.120000000,1,6.314666667,Ronald Reagan
2324.821333333,1,8.277333333,Ronald Reagan
2346.666666667,1,34.133333333,Ronald Reagan
2392.000000000,1,83.200000000,Ronald Reagan
2489.173333333,1,1.450666667,Ronald Reagan
2492.842666667,1,22.186666667,Ronald Reagan
2527.146666667,1,45.312000000,Ronald Reagan
2581.845333333,1,6.741333333,Ronald Reagan
2604.117333333,1,11.690666667,Ronald Reagan


## Edited by rysuz
## 2017-04-28 00:39:22 GMT
