0.315000000,1,51.800000000,James Baldwin
2186.280000000,1,19.200000000,James Baldwin
2206.440000000,1,136.680000000,James Baldwin
2345.984000000,1,1.536000000,James Baldwin
2348.714666667,1,4.949333333,James Baldwin
2358.186666667,1,113.549333333,James Baldwin
2475.264000000,1,1.536000000,James Baldwin
2495.317333333,1,0.853333333,James Baldwin
2496.768000000,1,1.280000000,James Baldwin
2519.296000000,1,67.549333333,James Baldwin
2589.525333333,1,104.061333333,James Baldwin
2750.378666667,1,88.114666667,James Baldwin
2842.026666667,1,48.810666667,James Baldwin
2897.066666667,1,22.869333333,James Baldwin
2922.069333333,1,33.621333333,James Baldwin
2977.792000000,1,45.909333333,James Baldwin
3030.272000000,1,43.776000000,James Baldwin
3104.170666667,1,73.576000000,James Baldwin
3214.677333333,1,105.813333333,James Baldwin
