4.949333333,1,12.000000000,Malcolm X
20.992000000,1,19.800000000,Malcolm X
40.874666667,0,3.400000000,Applause
359.820000000,1,85.600000000,Malcolm X
468.240000000,1,63.120000000,Malcolm X
544.800000000,1,52.800000000,Malcolm X
611.760000000,1,37.000000000,Malcolm X
687.900000000,1,158.600000000,Malcolm X
885.420000000,1,106.920000000,Malcolm X
1001.640000000,1,94.600000000,Malcolm X
1103.600000000,1,23.400000000,Malcolm X
1127.460000000,0,9.900000000,Applause
1137.480000000,1,19.500000000,Malcolm X
1157.220000000,0,8.460000000,Applause
1165.920000000,1,22.200000000,Malcolm X
1188.360000000,0,4.860000000,Applause
1211.160000000,1,95.400000000,Malcolm X
1339.920000000,1,42.000000000,Malcolm X
1430.400000000,1,30.600000000,Malcolm X
1488.180000000,1,154.800000000,Malcolm X
1643.160000000,0,4.740000000,Applause
1649.000000000,0,58.200000000
1709.200000000,1,124.000000000,Malcolm X
1836.420000000,1,1.800000000,Malcolm X
1842.780000000,1,61.020000000
1904.160000000,0,8.700000000,Applause
1913.160000000,1,12.240000000,Malcolm X
1925.460000000,0,9.060000000,Applause
1934.580000000,1,22.980000000,Malcolm X
1957.800000000,0,10.320000000,Applause
1968.420000000,1,15.120000000,Malcolm X
1983.600000000,0,3.600000000,Applause
2130.200000000,1,40.000000000,Malcolm X
2172.720000000,1,25.200000000,Malcolm X
2207.000000000,1,361.200000000,Malcolm X
2598.600000000,1,131.800000000,Malcolm X
2730.900000000,0,9.120000000,Applause
2740.260000000,1,16.560000000,Malcolm X
2756.940000000,0,5.160000000,Applause
2780.800000000,1,33.200000000,Malcolm X
2815.320000000,1,0.600000000,Malcolm X
2816.880000000,1,12.480000000,Malcolm X
2829.540000000,0,6.960000000,Applause
2873.520000000,1,88.000000000,Malcolm X
2961.720000000,0,18.600000000,Applause
2980.440000000,1,69.720000000
3050.280000000,0,9.660000000,Applause
3060.540000000,1,9.360000000,Malcolm X
3070.140000000,0,9.540000000,Applause
3080.100000000,1,24.240000000
3104.520000000,0,5.700000000,Applause
3130.860000000,1,26.000000000,Malcolm X
3157.080000000,0,9.180000000,Applause
3166.380000000,1,25.320000000,Malcolm X
3192.180000000,0,10.680000000,Applause
3202.922666667,1,5.376000000,Malcolm X
3208.380000000,0,3.480000000,Applause
3552.853333333,1,10.400000000


## Edited by rysuz
## 2017-03-23 03:23:57 GMT
