0.060000000,1,13.500000000,Richard Nixon
15.060000000,1,4.740000000,Richard Nixon
23.928000000,1,4.872000000,Richard Nixon
29.976000000,1,3.624000000,Richard Nixon
49.776000000,1,2.976000000,Richard Nixon
58.680000000,1,2.352000000,Richard Nixon
64.440000000,1,7.872000000,Richard Nixon
1025.200000000,0,0.000000000
1541.200000000,0,1.600000000
1550.400000000,0,0.600000000
1859.744000000,1,2.176000000,Richard Nixon
1870.112000000,1,1.216000000,Richard Nixon
1884.352000000,1,0.672000000,Richard Nixon
1935.392000000,1,7.520000000,Richard Nixon
1951.072000000,1,1.216000000
2836.600000000,1,0.000000000


## Edited by ryan
## 2017-01-18 17:35:46 GMT
