371.600000000,0,8.200000000,Applause
381.013333333,1,1725.400000000,James Baldwin
2107.400000000,0,8.000000000,Applause
2116.992000000,1,41.600000000,James Baldwin
2159.000000000,0,8.800000000,Applause
2222.080000000,1,134.200000000,James Baldwin
2388.565333333,1,16.200000000,James Baldwin
2412.800000000,1,25.800000000,James Baldwin
2447.274666666,1,2.816000000,James Baldwin
2450.432000000,0,5.600000000,Applause
2465.621333333,1,14.762666666,James Baldwin
2488.405333333,1,11.200000000,James Baldwin
2506.922666666,1,75.600000000,James Baldwin
2587.392000000,1,30.200000000,James Baldwin
2618.026666666,0,4.608000000,Applause
2622.890666666,1,4.600000000,James Baldwin
2648.661333333,1,35.600000000,James Baldwin
2701.056000000,1,2.800000000,James Baldwin
2716.074666666,1,29.000000000,James Baldwin
2758.826666666,1,64.200000000,James Baldwin
2844.160000000,1,14.000000000,James Baldwin
2863.616000000,0,4.000000000,Applause
2880.682666666,1,42.000000000,James Baldwin
3005.013333333,1,4.200000000,James Baldwin
3011.840000000,1,64.320000000,James Baldwin
3077.546666666,1,4.522666666,James Baldwin
3093.333333333,1,2.218666666,James Baldwin
3099.818666666,1,6.144000000,James Baldwin
3119.616000000,0,4.096000000,Applause
3170.730666666,1,40.000000000,James Baldwin
3211.093333333,0,3.600000000,Applause
3304.277333333,1,92.400000000,James Baldwin
3430.570666666,1,94.600000000,James Baldwin
3528.021333333,1,2.048000000,James Baldwin
3530.922666666,0,9.400000000,Applause
