5.034666666,1,14.800000000,James Baldwin
31.765333333,1,6.045333333,James Baldwin
40.085333333,1,72.181333333,James Baldwin
133.740000000,1,222.910000000,James Baldwin
360.300000000,1,79.400000000,James Baldwin
442.020000000,1,21.010000000,James Baldwin
508.053333333,1,7.000000000,James Baldwin
548.827500000,1,183.400000000,James Baldwin
777.400000000,1,59.800000000,James Baldwin
845.737500000,1,34.667500000,James Baldwin
883.125000000,1,17.200000000,James Baldwin
913.320000000,1,93.915000000,James Baldwin
1025.055000000,1,31.400000000,James Baldwin
1059.345000000,1,23.500000000,James Baldwin
1101.420000000,1,6.735000000,James Baldwin
1109.595000000,1,111.200000000,James Baldwin
1221.420000000,1,11.210000000,James Baldwin
1234.620000000,1,1.985000000,James Baldwin
1238.355000000,1,5.610000000,James Baldwin
1275.945000000,1,69.200000000,James Baldwin
1347.300000000,1,5.670000000,James Baldwin
1356.825000000,1,8.675000000,James Baldwin
1369.590000000,1,50.775000000,James Baldwin
1433.340000000,1,98.210000000,James Baldwin
1601.730000000,1,0.870000000,James Baldwin
1604.550000000,1,0.960000000,James Baldwin
1612.230000000,1,37.735000000,James Baldwin


## Edited by ischoolguest
## 2017-02-10 16:45:07 GMT
