2.280000000,1,824.400000000,James Baldwin
826.837333333,0,22.000000000,Applause
877.696000000,1,0.800000000,James Baldwin
906.709333333,0,6.800000000,Applause
916.138666667,1,77.600000000,James Baldwin
994.688000000,0,13.800000000,Applause
1010.445000000,1,1.600000000,James Baldwin
1028.586666667,1,44.200000000,James Baldwin
1092.390000000,0,8.460000000,Applause
1108.560000000,1,103.800000000,James Baldwin
1215.600000000,0,6.000000000,Applause
1234.320000000,1,184.200000000,James Baldwin
1419.200000000,0,17.800000000,Applause
1444.095000000,1,148.000000000,James Baldwin
1593.984000000,0,4.200000000,Applause
1607.800000000,1,111.600000000,James Baldwin
1720.149333333,0,6.800000000,Applause
1728.938666667,1,2.000000000,James Baldwin
1739.200000000,1,90.600000000,James Baldwin
1831.381333333,0,5.400000000,Applause


## Edited by rysuz
## 2017-03-16 02:22:07 GMT
