139.000000000,0,9.000000000,Applause
148.000000000,1,9.000000000,Bill Clinton
157.257142857,0.75,0.000022675
158.000000000,0,4.000000000,Applause
183.379591836,1,92.000000000,Bill Clinton
304.645804988,1,110.448979591,Bill Clinton
434.000000000,0,23.000000000,Applause
436.073469387,1,0.000022675
437.118367346,0.875,0.000022675
469.000000000,0,6.000000000,Applause
516.000000000,0,5.000000000,Applause
535.000000000,0,5.000000000,Applause
560.994104308,1,257.000000000,Bill Clinton
797.000000000,0,2.000000000,Applause
874.010702947,1,205.000000000,Bill Clinton
1081.492607709,0.875,0.000022675
1086.693877551,0.875,0.000022675
1159.225215419,0,2.000000000,Applause
1166.889795918,1,135.000000000,Bill Clinton
1304.000000000,0,3.000000000,Applause
1351.967346938,1,43.000000000,Bill Clinton
1396.000000000,0,2.000000000,Applause
1398.000000000,1,137.000000000,Bill Clinton
1568.000000000,0,11.000000000,Applause
2955.000000000,0,2.000000000,Applause
