56.000000000,0,7.000000000,Applause
102.000000000,0,8.000000000,Applause
125.000000000,0,23.000000000,Applause
149.000000000,1,86.000000000,Bill Clinton
237.000000000,0,14.000000000,Applause
252.000000000,1,7.000000000,Bill Clinton
261.000000000,0,7.000000000,Applause
269.000000000,1,51.000000000,Bill Clinton
322.000000000,0,10.000000000,Applause
333.000000000,1,6.000000000,Bill Clinton
342.000000000,0,3.000000000,Applause
346.000000000,1,51.000000000,Bill Clinton
398.000000000,0,15.000000000,Applause
414.000000000,1,100.000000000,Bill Clinton
515.000000000,0,7.000000000,Applause
523.000000000,1,4.000000000,Bill Clinton
529.000000000,0,5.000000000,Applause
534.314666666,1,382.000000000,Bill Clinton
919.000000000,0,11.000000000,Applause
930.474666666,1,110.000000000,Bill Clinton
1042.000000000,0,14.000000000,Applause
1056.597333333,1,51.000000000,Bill Clinton
1109.000000000,0,9.000000000,Applause
1119.000000000,1,62.000000000,Bill Clinton
1182.000000000,0,3.000000000,Applause
1186.000000000,1,20.000000000,Bill Clinton
1209.000000000,0,2.000000000,Applause
1212.000000000,1,95.000000000,Bill Clinton
1308.000000000,0,10.000000000,Applause
1319.000000000,1,15.000000000,Bill Clinton
1337.000000000,0,10.000000000,Applause
1347.242666666,1,75.000000000,Bill Clinton
1424.000000000,0,7.000000000,Applause
1432.000000000,1,86.000000000,Bill Clinton
1521.000000000,0,7.000000000,Applause
1529.000000000,1,101.000000000,Bill Clinton
1631.000000000,0,6.000000000,Applause
1637.546666666,1,56.000000000,Bill Clinton
1695.000000000,0,6.000000000,Applause
1701.632000000,1,153.000000000,Bill Clinton
1856.000000000,0,49.000000000,Applause
1986.000000000,0,15.000000000,Applause
2023.000000000,0,6.000000000,Applause
