40.359183673,1,12.734693878,Julia Child
146.657233560,1,1.207437642,Julia Child
154.064399093,1,3.390113379,Julia Child
168.298231293,1,1.671836735,Julia Child
177.655873016,1,36.175056689,Julia Child
218.290793651,1,8.405623583,Julia Child
232.454965986,1,10.774058957,Julia Child
264.637823129,1,1.787936508,Julia Child
267.400997732,1,1.648616780,Julia Child
274.901043084,1,1.462857143,Julia Child
279.196734694,1,60.068934240,Julia Child
348.555102041,1,17.436734694,Julia Child
371.559183673,1,63.820408163,Julia Child
439.400000000,1,59.600000000,Julia Child
501.551020408,1,0.489795918,Julia Child
503.542857143,1,7.000000000,Julia Child
514.971428571,1,45.200000000,Julia Child
568.571428571,1,15.400000000,Julia Child
591.102040816,1,18.400000000,Julia Child
610.465306122,1,31.800000000,Julia Child
657.110204082,1,10.200000000,Julia Child
673.600000000,1,7.000000000,Julia Child
689.861224490,1,11.481632653,Julia Child
707.787755102,1,9.400000000,Julia Child
750.600000000,1,15.400000000,Julia Child
769.926530612,1,50.000000000,Julia Child
836.000000000,1,25.200000000,Julia Child
864.391836735,1,14.681632653,Julia Child
930.416326531,1,4.016326531,Julia Child
990.889795918,1,5.910204082,Julia Child
997.355102041,1,6.200000000,Julia Child
1020.342857143,1,3.526530612,Julia Child
1034.171428571,1,1.567346939,Julia Child
1039.800000000,1,0.000000000
1043.624489796,1,2.955102041,Julia Child
1053.926530612,1,2.600000000,Julia Child
1065.800000000,1,22.600000000,Julia Child
1133.648979592,1,1.224489796,Julia Child
1135.346938776,1,0.881632653,Julia Child
1142.726530612,1,8.000000000,Julia Child
1164.930612245,1,30.122448980,Julia Child
1223.216326531,1,4.506122449,Julia Child
1243.493877551,1,42.800000000,Julia Child
1291.608163265,1,17.400000000,Julia Child
1316.506122449,1,24.265306122,Julia Child
1343.771428571,1,38.200000000,Julia Child
1382.383673469,1,14.922448980,Julia Child
1397.877551020,1,5.400000000,Julia Child
1409.224489796,1,31.200000000,Julia Child
1446.448979592,1,51.212244898,Julia Child
1508.979591837,1,2.367346939,Julia Child
1514.677551020,1,45.208163265,Julia Child
1572.751020408,1,22.400000000,Julia Child
1599.787755102,1,14.322448980,Ryan Blake
1614.595918367,1,12.097959184,Julia Child
1630.987755102,0,8.000000000,Applause


## Edited by rysuz
## 2017-03-05 20:25:07 GMT
