1128.000000000,1,10.000000000,Bill Clinton
1139.000000000,0,3.000000000,Applause
1142.000000000,1,42.000000000,Bill Clinton
1185.000000000,0,9.000000000,Applause
1194.000000000,1,10.000000000,Bill Clinton
1205.000000000,0,6.000000000,Applause
1211.000000000,1,69.000000000,Bill Clinton
1281.000000000,0,5.000000000,Applause
1287.053061224,1,828.000000000,Bill Clinton
2116.000000000,0,20.000000000,Applause
2150.138775510,1,124.000000000,Bill Clinton
2276.000000000,0,36.000000000,Applause
2698.000000000,0,9.000000000,Applause
