3.000000000,0,7.000000000,Applause
33.000000000,0,6.000000000,Applause
96.000000000,0,14.000000000,Applause
118.000000000,0,11.000000000,Applause
156.000000000,0,3.000000000,Applause
219.000000000,0,308.000000000,Applause
582.000000000,0,18.000000000,Applause
603.000000000,0,2.000000000,Applause
608.000000000,0,12.000000000,Applause
623.000000000,0,5.000000000,Applause
634.000000000,0,75.000000000,Applause
712.000000000,0,80.000000000,Applause
902.000000000,0,1.000000000,Applause
934.000000000,0,1.000000000,Applause
949.000000000,0,1.000000000,Applause
967.000000000,0,221.000000000,Applause
1246.000000000,0,2.000000000,Applause


## Edited by ryan
## 2017-01-13 19:27:18 GMT
