236.193378684,1,21.083718820,Malcolm X
263.542857142,1,20.154920634,Malcolm X
322.089795918,1,49.465306122,Malcolm X
383.000000000,0,1.000000000,Applause
385.000000000,1,34.000000000,Malcolm X
470.334693877,1,25.102040816,Malcolm X
521.077551020,1,2.416326530,Malcolm X
524.677551020,1,45.367346938,Malcolm X
604.833378684,1,15.418049886,Malcolm X
624.000000000,0,6.000000000,Applause
631.000000000,1,16.000000000,Malcolm X
741.126530612,1,25.863945578,Malcolm X
912.848979591,1,75.514285714,Malcolm X
990.000000000,0,3.000000000,Applause
1066.980136054,1,17.893877551,Malcolm X
1349.616326530,1,55.522448979,Malcolm X
1410.287165532,1,38.009523809,Malcolm X
1450.000000000,0,1.000000000,Applause
1972.000000000,0,5.000000000,Applause
1984.000000000,0,2.000000000,Applause
2041.000000000,0,1.000000000,Applause
2300.212244897,1,22.334693877,Malcolm X
2326.171428571,1,1.093877551,Malcolm X


## Edited by mclaugh
## 2016-12-28 07:29:36 GMT
